name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kawhi Leonard","San Antonio Spurs",2017-03-15,2016,6450,1610612759,400900406,4,6,40,0,"Pullup Jump shot","2PT Field Goal",9,"Portland Trail Blazers",-65,75,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,2,0,28,0,"Pullup Jump shot","3PT Field Goal",24,"Phoenix Suns",-138,208,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,4,10,43,0,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-91,229,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-15,2016,6450,1610612759,400900406,2,0,54,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",-12,242,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-13,2016,6450,1610612759,400900389,3,3,18,0,"Pullup Jump shot","2PT Field Goal",15,"Atlanta Hawks",-2,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,3,8,17,0,"Pullup Jump shot","2PT Field Goal",21,"Charlotte Hornets",102,185,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,3,9,08,0,"Pullup Jump shot","2PT Field Goal",12,"Charlotte Hornets",127,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,1,11,44,0,"Pullup Jump shot","2PT Field Goal",16,"Portland Trail Blazers",-78,141,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,2,4,18,0,"Pullup Jump shot","2PT Field Goal",16,"Portland Trail Blazers",163,36,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,1,7,37,1,"Pullup Jump shot","2PT Field Goal",22,"Portland Trail Blazers",69,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,3,1,14,1,"Pullup Jump shot","2PT Field Goal",16,"Washington Wizards",74,149,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-15,2016,6450,1610612759,400900406,4,10,00,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",243,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,2,4,07,0,"Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",-78,237,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,1,7,43,0,"Pullup Jump shot","2PT Field Goal",18,"Indiana Pacers",-97,156,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,1,4,46,0,"Pullup Jump shot","2PT Field Goal",20,"Memphis Grizzlies",174,115,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,2,6,20,1,"Pullup Jump shot","2PT Field Goal",16,"Cleveland Cavaliers",-81,144,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,1,10,26,1,"Pullup Jump shot","2PT Field Goal",19,"Toronto Raptors",74,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-26,2016,6450,1610612759,400899690,1,6,58,1,"Pullup Jump shot","3PT Field Goal",26,"Washington Wizards",-40,267,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-15,2016,6450,1610612759,400900240,3,10,52,1,"Pullup Jump shot","2PT Field Goal",20,"Orlando Magic",-107,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,1,5,05,1,"Pullup Jump shot","3PT Field Goal",25,"Toronto Raptors",-187,180,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-05,2016,6450,1610612759,400899536,1,6,11,0,"Pullup Jump shot","2PT Field Goal",17,"Los Angeles Clippers",173,41,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,2,9,19,0,"Pullup Jump shot","2PT Field Goal",18,"Boston Celtics",104,151,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,2,0,56,0,"Pullup Jump shot","2PT Field Goal",12,"Atlanta Hawks",10,120,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,2,10,18,0,"Pullup Jump shot","2PT Field Goal",19,"Indiana Pacers",20,195,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-15,2016,6450,1610612759,400900240,2,7,52,1,"Pullup Jump shot","2PT Field Goal",16,"Orlando Magic",-4,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-15,2016,6450,1610612759,400900406,4,3,46,1,"Pullup Jump shot","2PT Field Goal",20,"Portland Trail Blazers",-142,146,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,4,7,16,1,"Pullup Jump shot","3PT Field Goal",25,"Boston Celtics",-30,249,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,1,8,41,1,"Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",20,169,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-15,2016,6450,1610612759,400900240,3,6,22,0,"Pullup Jump shot","2PT Field Goal",15,"Orlando Magic",-112,110,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-25,2016,6450,1610612759,400899377,4,7,55,0,"Pullup Jump shot","2PT Field Goal",20,"Golden State Warriors",6,208,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,2,8,30,1,"Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",119,134,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,2,0,13,0,"Pullup Jump shot","2PT Field Goal",22,"Indiana Pacers",135,180,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-15,2016,6450,1610612759,400900406,1,7,51,1,"Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",82,232,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-24,2016,6450,1610612759,400900271,1,6,06,0,"Pullup Jump shot","2PT Field Goal",17,"Los Angeles Clippers",-83,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,2,7,37,0,"Pullup Jump shot","2PT Field Goal",20,"Indiana Pacers",122,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,3,0,00,0,"Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",-43,252,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-24,2016,6450,1610612759,400900271,2,1,48,1,"Pullup Jump shot","2PT Field Goal",20,"Los Angeles Clippers",-1,200,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,3,7,46,1,"Pullup Jump shot","2PT Field Goal",13,"New York Knicks",119,65,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-18,2016,6450,1610612759,400900428,2,0,01,1,"Pullup Jump shot","2PT Field Goal",19,"Memphis Grizzlies",9,193,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-18,2016,6450,1610612759,400900428,1,7,41,0,"Pullup Jump shot","2PT Field Goal",15,"Memphis Grizzlies",60,146,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,3,0,02,1,"Pullup Jump shot","2PT Field Goal",14,"Houston Rockets",-101,110,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,3,6,14,1,"Pullup Jump shot","2PT Field Goal",16,"Boston Celtics",-125,100,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,1,5,15,1,"Pullup Jump shot","2PT Field Goal",16,"Cleveland Cavaliers",119,120,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,1,0,08,0,"Pullup Jump shot","3PT Field Goal",25,"Golden State Warriors",-227,124,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,2,0,13,1,"Pullup Jump shot","2PT Field Goal",11,"Detroit Pistons",-84,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,2,4,02,1,"Pullup Jump shot","2PT Field Goal",20,"Memphis Grizzlies",-55,193,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,2,6,46,1,"Pullup Jump shot","2PT Field Goal",17,"Golden State Warriors",-86,151,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,1,9,45,1,"Pullup Jump shot","2PT Field Goal",11,"Detroit Pistons",17,115,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,3,6,39,1,"Pullup Jump shot","2PT Field Goal",18,"Utah Jazz",-161,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,4,9,41,1,"Pullup Jump shot","2PT Field Goal",22,"Utah Jazz",153,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-26,2016,6450,1610612759,400900280,3,10,28,0,"Pullup Jump shot","2PT Field Goal",21,"Los Angeles Lakers",-47,214,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,4,10,22,1,"Pullup Jump shot","2PT Field Goal",20,"Atlanta Hawks",187,90,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-26,2016,6450,1610612759,400900280,3,3,05,1,"Pullup Jump shot","2PT Field Goal",16,"Los Angeles Lakers",-20,168,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,5,0,34,1,"Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",156,203,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,2,0,25,1,"Pullup Jump shot","2PT Field Goal",18,"Chicago Bulls",69,174,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,4,9,14,1,"Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",184,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,1,5,38,1,"Pullup Jump shot","2PT Field Goal",20,"Chicago Bulls",-9,203,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,2,6,03,1,"Pullup Jump shot","2PT Field Goal",22,"Utah Jazz",210,90,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-05,2016,6450,1610612759,400899536,2,4,01,0,"Pullup Jump shot","2PT Field Goal",9,"Los Angeles Clippers",2,97,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,1,11,10,0,"Pullup Jump shot","2PT Field Goal",17,"Dallas Mavericks",60,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,1,3,09,1,"Pullup Jump shot","2PT Field Goal",17,"Los Angeles Clippers",127,120,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-26,2016,6450,1610612759,400900280,2,2,06,1,"Pullup Jump shot","3PT Field Goal",24,"Los Angeles Lakers",156,183,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,3,4,41,0,"Pullup Jump shot","2PT Field Goal",20,"Indiana Pacers",-43,198,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,3,6,31,0,"Pullup Jump shot","2PT Field Goal",15,"Los Angeles Clippers",-129,77,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,1,8,03,1,"Pullup Jump shot","2PT Field Goal",12,"Indiana Pacers",73,105,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,1,8,08,0,"Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",99,129,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,3,4,20,1,"Pullup Jump shot","2PT Field Goal",21,"Golden State Warriors",132,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,3,4,50,1,"Pullup Jump shot","2PT Field Goal",17,"Houston Rockets",50,165,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,3,5,06,0,"Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",112,120,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,4,8,16,0,"Pullup Jump shot","2PT Field Goal",10,"Dallas Mavericks",89,52,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,3,3,45,0,"Pullup Jump shot","2PT Field Goal",17,"Houston Rockets",148,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,3,6,34,1,"Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",-40,193,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,1,6,28,0,"Pullup Jump shot","2PT Field Goal",20,"Indiana Pacers",58,193,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,1,6,59,1,"Pullup Jump shot","2PT Field Goal",16,"Dallas Mavericks",6,165,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,1,8,04,0,"Pullup Jump shot","2PT Field Goal",6,"Memphis Grizzlies",9,62,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,2,0,02,0,"Pullup Jump shot","2PT Field Goal",17,"Dallas Mavericks",14,174,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-18,2016,6450,1610612759,400899854,1,5,21,0,"Pullup Jump shot","2PT Field Goal",13,"New Orleans Pelicans",-42,124,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,5,3,16,0,"Pullup Jump shot","3PT Field Goal",24,"Memphis Grizzlies",191,154,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,4,8,36,0,"Pullup Jump shot","2PT Field Goal",17,"Phoenix Suns",86,156,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,3,2,06,0,"Pullup Jump shot","3PT Field Goal",25,"Indiana Pacers",-58,244,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,4,4,07,1,"Pullup Jump shot","2PT Field Goal",17,"Indiana Pacers",84,154,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,1,7,21,1,"Pullup Jump shot","2PT Field Goal",20,"Phoenix Suns",42,203,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,1,5,55,0,"Pullup Jump shot","2PT Field Goal",17,"Los Angeles Lakers",-111,130,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,1,9,36,0,"Pullup Jump shot","2PT Field Goal",14,"Golden State Warriors",-142,-44,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,3,7,59,0,"Pullup Jump shot","2PT Field Goal",18,"Memphis Grizzlies",-24,185,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,2,6,34,1,"Pullup Jump shot","2PT Field Goal",13,"Boston Celtics",133,-19,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,3,5,41,0,"Pullup Jump shot","3PT Field Goal",26,"Boston Celtics",-63,257,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,1,7,42,0,"Pullup Jump shot","2PT Field Goal",19,"Boston Celtics",-135,139,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,3,4,17,1,"Pullup Jump shot","2PT Field Goal",14,"Los Angeles Lakers",147,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,3,2,42,0,"Pullup Jump shot","2PT Field Goal",13,"Boston Celtics",4,134,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-05,2016,6450,1610612759,400899536,1,8,50,0,"Pullup Jump shot","3PT Field Goal",25,"Los Angeles Clippers",137,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-27,2016,6450,1610612759,400899424,4,0,28,1,"Pullup Jump shot","2PT Field Goal",22,"Sacramento Kings",32,219,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,4,2,21,0,"Pullup Jump shot","2PT Field Goal",15,"Memphis Grizzlies",-1,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-10,2016,6450,1610612759,400899795,1,5,04,1,"Pullup Jump shot","2PT Field Goal",12,"Brooklyn Nets",12,129,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,2,3,44,1,"Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",96,129,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,3,7,00,0,"Pullup Jump shot","2PT Field Goal",15,"Utah Jazz",-158,0,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-19,2016,6450,1610612759,400900437,1,4,22,0,"Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",20,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,1,4,34,0,"Pullup Jump shot","2PT Field Goal",19,"Golden State Warriors",127,144,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-10,2016,6450,1610612759,400899795,1,0,34,1,"Pullup Jump shot","3PT Field Goal",24,"Brooklyn Nets",155,193,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-19,2016,6450,1610612759,400900437,3,9,31,0,"Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",74,228,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,1,8,37,1,"Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",135,205,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-04,2016,6450,1610612759,400900320,1,7,28,0,"Pullup Jump shot","2PT Field Goal",17,"Minnesota Timberwolves",-160,67,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-16,2016,6450,1610612759,400899618,2,1,00,1,"Pullup Jump shot","2PT Field Goal",10,"Sacramento Kings",12,100,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,1,10,55,1,"Pullup Jump shot","2PT Field Goal",16,"Utah Jazz",168,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-05,2016,6450,1610612759,400899536,3,3,57,0,"Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",137,126,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-08,2016,6450,1610612759,400899778,2,5,23,1,"Pullup Jump shot","2PT Field Goal",17,"Chicago Bulls",42,165,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-08,2016,6450,1610612759,400899778,4,1,56,1,"Putback Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,3,3,46,1,"Putback Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-25,2016,6450,1610612759,400899377,1,3,10,0,"Putback Layup Shot","2PT Field Goal",1,"Golden State Warriors",-9,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,1,3,07,1,"Putback Layup Shot","2PT Field Goal",2,"Miami Heat",2,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-15,2016,6450,1610612759,400900240,1,6,34,1,"Putback Layup Shot","2PT Field Goal",2,"Orlando Magic",4,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,4,4,52,0,"Putback Layup Shot","2PT Field Goal",1,"Houston Rockets",9,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,2,2,32,1,"Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-7,16,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,2,0,57,1,"Reverse Layup Shot","2PT Field Goal",0,"New York Knicks",-4,3,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-15,2016,6450,1610612759,400900406,4,5,49,1,"Reverse Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-7,-6,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-18,2016,6450,1610612759,400900428,1,6,15,0,"Reverse Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-12,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,3,2,54,1,"Reverse Layup Shot","2PT Field Goal",1,"Indiana Pacers",0,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,1,8,38,1,"Reverse Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-14,18,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-26,2016,6450,1610612759,400900280,4,8,14,1,"Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-04,2016,6450,1610612759,400900167,3,5,11,1,"Running Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,2,0,33,1,"Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,3,11,47,1,"Running Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-29,2016,6450,1610612759,400900138,3,6,35,1,"Running Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-25,2016,6450,1610612759,400899377,3,0,29,1,"Running Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-10,2016,6450,1610612759,400899795,2,6,30,1,"Running Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-24,2016,6450,1610612759,400900271,4,5,02,1,"Running Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,2,1,21,1,"Running Dunk Shot","2PT Field Goal",0,"Phoenix Suns",-6,3,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-15,2016,6450,1610612759,400900240,2,3,20,1,"Running Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,3,7,03,1,"Running Dunk Shot","2PT Field Goal",0,"Boston Celtics",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,3,10,57,1,"Running Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,1,11,10,1,"Running Finger Roll Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-4,2,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-02,2016,6450,1610612759,400899470,4,10,59,1,"Running Finger Roll Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",6,13,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-04,2016,6450,1610612759,400900320,1,8,15,1,"Running Finger Roll Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",12,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-25,2016,6450,1610612759,400899377,2,0,19,1,"Running Jump Shot","2PT Field Goal",10,"Golden State Warriors",-102,21,0,0.00,,0.00,0.00
